,Network Id,Retailer LocId,Retailer Location Name,Agency #,Activation Start Date,Activation End Date,Vacation Start1,Vacation End1,Vacation Start2,Vacation End2,Vacation Start3,Vacation End3,Vacation Start4,Vacation End4,Holiday1,Holiday2,Holiday3,Holiday4,Location Address,Location City,Location Region,Location Postalcode,Location Phone,Location Email,Location Direction,Working Days,Opening Hr Day1,Opening Hr Day2,Opening Hr Day3,Opening Hr Day4,Opening Hr Day5,Opening Hr Day6,Opening Hr Day7,Opening Hrs Holiday,Lattitude,Longitude,Is Active,Last Update,Unique Key,Location Address2
,FRMRS,34541,COMPTOIR DU TELEPHONE,2542,21-5-2015,,31-12-2015,20-1-2016,26-2-2016,20-3-2016,,,,,,,,,37 RUE BOURET,PARIS,,75019,,,METRO JAURES                   LIGNE 2 OU 5 OU 7,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","11:30 - 14:00,15:00 - 19:00","11:30 - 14:00,15:00 - 19:00","11:30 - 14:00,15:00 - 19:00","11:30 - 14:00,15:00 - 19:00","11:30 - 18:00,00:00 - 00:00",,"48,8825493","2,371689",Y,01-MAR-16 10.47.43.744099000 AM,639C25FC906C08CBB8D86DC9D4EFECBB,
,FRMRS,34576,MAISON DE LA PRESSE,7196,15-4-2013,,,,,,,,,,10-11-2014,11-11-2014,,,3 RUE DE L ANJOU,SECONDIGNY,,79130,,,CENTRE BOURG,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 12:30,00:00 - 00:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00","07:30 - 12:30,14:30 - 19:00","07:30 - 14:30,00:00 - 00:00",,"46,610622","-0,419677",Y,01-MAR-16 10.47.43.744099000 AM,2C9722A8A6C62888D755D00CBE40A5C4,
,FRMRS,39292,SUN EVASION,2216,30-4-2015,,19-2-2016,29-2-2016,,,,,,,26-12-2015,2-1-2016,,,245 RUE DU PRE MUNNY,PERON,,1630,,,ZONE ARTISANALE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 18:00",,"46,1841615","5,9283236",Y,01-MAR-16 10.47.44.894774000 AM,E9595B8ED92686EA3E355F2F344C5D57,
,FRMRS,39306,SUPER U DRIVE,7200,25-11-2013,,,,,,,,,,9-6-2014,,,,ROUTE DE VILLEGONGIS,LEVROUX,,36110,,,LES ARENES,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"46,972755","1,6111279",Y,01-MAR-16 10.47.44.894774000 AM,230281A6CA05B6EC0FED0A5472DD3D5B,
,FRMRS,39314,STATION SERVICE ELAN GARD,6483,2-10-2015,,,,,,,,,,,,,,LIEU DIT LE CARROUQUIER,SAINT PAUL LES DURANCE,,13115,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","06:00 - 19:00,00:00 - 00:00","06:00 - 19:00,00:00 - 00:00","06:00 - 19:00,00:00 - 00:00","06:00 - 19:00,00:00 - 00:00","06:00 - 19:00,00:00 - 00:00","09:00 - 17:00,00:00 - 00:00",,"43,6869614","5,7078472",Y,01-MAR-16 10.47.44.894774000 AM,AB0169910444D6DDDC1AD27B5B12449B,
,FRMRS,39365,STATION SERVICE AGIP,2216,26-3-2013,,,,,,,,,,,,,16-8-2013,AVENUE JEAN ROSTAND,LA MOTTE SERVOLEX,,73290,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 21:00,00:00 - 00:00","06:00 - 21:00,00:00 - 00:00","06:00 - 21:00,00:00 - 00:00","06:00 - 21:00,00:00 - 00:00","06:00 - 21:00,00:00 - 00:00","06:00 - 21:00,00:00 - 00:00","06:00 - 21:00,00:00 - 00:00",,"45,59274","5,883709",Y,01-MAR-16 10.47.44.894774000 AM,F916358A4053F62D8854A7CC0B495DCA,
,FRMRS,39373,AGRI JARDIN,6378,9-7-2013,,,,,,,,,,,2-1-2015,,,7 RUE DE LA REVOLUTION,SAINT-LEONARD DENOBLAT,,87400,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:30 - 12:30,14:00 - 19:00","08:30 - 12:30,14:00 - 19:00","08:30 - 12:30,14:30 - 18:00","08:30 - 12:30,15:00 - 19:00","08:30 - 12:30,15:00 - 19:00",,"45,838272","1,4916548",Y,01-MAR-16 10.47.44.894774000 AM,3BEBC9F7F22437837E4FB843F1D2448E,
,FRMRS,39381,COMPTOIR DE FAMILLE,7196,1-12-2014,,,,,,,,,,13-1-2016,19-5-2015,,,35 RUE DU PORTAIL LOUIS,SAUMUR,,49400,,,CENTRE VILLE SAUMUR,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"47,2583693","-0,0786886",Y,01-MAR-16 10.47.44.894774000 AM,47BA6CCF0AC5EFD488A9555DA4F7C877,
,FRMRS,39403,CORDONNERIE GAMBETTA,6629,8-1-1996,,22-1-2016,23-1-2016,,,,,,,2-5-2015,9-5-2015,5-9-2015,16-8-2013,64 RUE LITTRE,LILLE,,59000,,,STATION METRO GAMBETTA,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00","09:00 - 13:00,14:00 - 19:00",,"50,625942","3,053565",Y,01-MAR-16 10.47.44.894774000 AM,D546E03C9EB6001E5F6310C11E7951F5,
,FRMRS,39420,TABAC LA GITANE,7170,15-6-2015,,25-12-2015,4-1-2016,,,,,,,,,,,39 AVENUE DU GENERAL LECLERC,NANCY,,54000,,,EN FACE DE LA BANQUE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00",,"48,6815108","6,1837203",Y,01-MAR-16 10.47.44.894774000 AM,0E7256B72D7B53551D89853540C116B2,
,FRMRS,39551,LA BLAGUE A TABAC,6769,22-1-1996,,,,,,,,,,14-2-2014,2-1-2016,,,4 AVENUE DU DOCTEUR CORNY,LEZOUX,,63190,,,PROX GARE SNCF PL DE LA CROIX  DES RAMEAUX ET  VETERINAIRE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:30,00:00 - 00:00","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30","07:00 - 12:30,14:00 - 19:30",,"45,824413","3,382768",Y,01-MAR-16 10.47.44.894774000 AM,7AE736AF78296C537EB7E94E616D6FE5,
,FRMRS,39578,AU POT AUX ROSES,6777,4-3-2016,,,,,,,,,,,,,,42 GRANDE RUE,GIROMAGNY,,90200,,,FACE NOUVEAU CC A COTE DE LA M AIRIE,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:30,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00",,"47,7418053","6,8260717",Y,01-MAR-16 10.47.44.894774000 AM,3DFB7AF144096250FF28D57DB2AD52DD,
,FRMRS,39586,LE POINT CENTRAL,7170,26-6-2015,,,,,,,,,,,,,,73 RUE CLEMENCEAU,MARBACHE,,54820,,,PROCHE MAIRIE ET POSTE         A COTE DE LA BOULANGERIE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:30 - 13:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","06:30 - 19:00,00:00 - 00:00","07:30 - 19:00,00:00 - 00:00",,"48,7966235","6,0982941",Y,01-MAR-16 10.47.44.894774000 AM,A4F9296F2E73B76E8C62510190D9D455,
,FRMRS,39632,TABAC PRESSE CADEAU,2658,13-7-2013,,,,,,,,,,20-6-2015,,,,GRANDE RUE,LES OLLIERES SUR EYRIEUX,,7360,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 13:00,00:00 - 00:00","06:30 - 13:30,00:00 - 00:00","06:30 - 13:30,15:00 - 19:00","06:30 - 13:30,15:00 - 19:00","06:30 - 13:30,15:00 - 19:00","06:30 - 13:30,15:00 - 19:00","06:30 - 13:00,15:00 - 19:00",,"44,82122","4,5866113",Y,01-MAR-16 10.47.44.894774000 AM,A85513114700BD50E8E6F722133FDDBE,
,FRMRS,39683,CIVETTE DU PINSON,6629,25-1-1996,,,,,,,,,,,,,16-8-2013,143 RUE EMILE ZOLA,BRUAY SUR ESCAUT,,59860,,,QUARTIER DU PINSON,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 12:00,00:00 - 00:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,00:00 - 00:00","07:00 - 12:30,15:00 - 19:00","07:00 - 12:30,15:00 - 19:00",,"50,399834","3,5286515",Y,01-MAR-16 10.47.45.117592000 AM,563B169E4894FD9FEC8BCA54B0347B21,
,FRMRS,39691,CARREFOUR EXPRESS,6629,27-10-2015,,,,,,,,,,,,,,82 RUE DU GENERAL LECLERC,SAINT ANDRE,,59350,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:00 - 11:00,13:30 - 20:00","08:00 - 12:00,13:00 - 21:00","08:00 - 12:00,14:00 - 20:30","08:00 - 12:00,14:00 - 20:30","08:00 - 12:00,14:00 - 20:30","08:00 - 12:00,14:00 - 20:30",,"50,6618928","3,0502571",Y,01-MAR-16 10.47.45.117592000 AM,88F9B8DD3686782DFC4F86DC39FC60A6,
,FRMRS,39721,LE LISON FLEURISTE,6629,15-12-2010,,,,,,,,,,20-1-2015,3-7-2014,8-7-2014,24-12-2014,11 RUE ALBERT CAMUS,SALOUEL,,80480,,,CENTRE COMMERCIAL LECLERC,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","09:00 - 12:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"49,86982","2,2437286",Y,01-MAR-16 10.47.45.117592000 AM,5CEF5A4A0CD493BE7122B34D95D05A24,CENTRE COMMERCIAL LECLERC
,FRMRS,39730,VIVAL,6068,30-11-2006,,,,,,,,,,28-6-2014,25-10-2014,,16-8-2013,120 RUE DE LA LIBERATION,MARMANDE,,47200,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:30 - 12:30,00:00 - 00:00","08:00 - 19:30,00:00 - 00:00","08:00 - 19:30,00:00 - 00:00","08:00 - 19:30,00:00 - 00:00","08:00 - 19:30,00:00 - 00:00","08:00 - 19:30,00:00 - 00:00","08:00 - 19:30,00:00 - 00:00",,"44,49977","0,1617202",Y,01-MAR-16 10.47.45.117592000 AM,9A8656AC32B998BB2720907ED21DE99C,
,FRMRS,24333,AU FIL DES COULEURS,7200,30-9-2015,,6-3-2016,14-3-2016,,,,,,,,,,,6 PLACE DE LA TOUR,BESSE SUR BRAYE,,72310,,,PLACE DE LA TOUR,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 12:30,15:00 - 19:00",,"47,8344879","0,7520192",Y,01-MAR-16 10.47.41.464153000 AM,FCEBEF23F3528428F9265B5EAFC58F2F,
,FRMRS,24350,MAISON DE LA PRESSE,5118,22-8-2004,,,,,,,,,,,,,16-8-2013,32 PLACE CHARLES DE GAULLE,BRAINE,,2220,,,PRES DE L HOTEL DE VILLE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","06:30 - 12:30,14:30 - 19:00","06:30 - 12:30,14:30 - 19:00","06:30 - 12:30,14:30 - 19:00","06:30 - 12:30,14:30 - 19:00","06:30 - 12:30,14:30 - 19:00","06:30 - 13:00,00:00 - 00:00",,"49,341644","3,5325663",Y,01-MAR-16 10.47.41.464153000 AM,1CC499488DAEEDA5E4D39F4CB952F7ED,
,FRMRS,24368,PRESSING SAINT ALBAN,5118,3-1-1995,,,,,,,,,,10-11-2015,26-12-2015,2-1-2016,,27 GRANDE RUE DE VAUX,VITRY LE FRANCOIS,,51300,,,RUE PRINCIPALE QUI MENE        A LA GRANDE PLACE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:00",,"48,727875","4,586437",Y,01-MAR-16 10.47.41.464153000 AM,3042ECA4102ED77B3A4B9801F186E6BF,
,FRMRS,24376,BRICO DETAILS,5118,22-1-2010,,,,,,,,,,26-12-2015,2-1-2016,,16-8-2013,21 RUE GEORGES NORMAND,MAIGNELAY MONTIGNY,,60420,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","08:30 - 12:00,14:00 - 18:30","09:00 - 12:00,14:00 - 18:00",,"49,552395","2,5196855",Y,01-MAR-16 10.47.41.464153000 AM,A5909FD8C824F008AA7FC78026C54D8C,
,FRMRS,24406,BRASSERIE L'AMI THIEZE,2216,13-11-2014,,17-12-2015,4-1-2016,,,,,,,2-5-2015,,,,ROUTE DE THEOZIA,FETERNES,,74500,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 21:00,00:00 - 00:00","09:00 - 22:00,00:00 - 00:00","09:00 - 22:00,00:00 - 00:00",,"46,3603022","6,55156",Y,01-MAR-16 10.47.41.464153000 AM,5EE285BD183D8AA0EFD21468820A2C4B,
,FRMRS,24422,GUITTAT FLEURS,6777,24-6-2009,,25-1-2016,8-2-2016,,,,,,,,,,,RUE PRUD HON,CLUNY,,71250,,,PROCHE EGLISE ST MARCEL,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00",,"46,433716","4,6581955",Y,01-MAR-16 10.47.41.464153000 AM,D6B9921746603CE5DA93BE33336048E7,PLACE ST-MARCEL
,FRMRS,24449,LOJA DU PORTUGAL,7196,9-3-2015,,,,,,,,,,25-12-2015,1-1-2016,,,1 RUE CHARRON,SAINT HERBLAIN,,44800,,,TERMINUS TRAM L1               A COTECROQUETERIE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","10:00 - 12:30,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"47,2224099","-1,6401383",Y,01-MAR-16 10.47.41.464153000 AM,B343CECB22CAAAC49BED8C1CEDDF085D,
,FRMRS,24473,LIGNE ET DETENTE,7153,30-10-2014,,16-12-2015,5-1-2016,,,,,,,,,,,15 RUE FEUILLAT,LYON,,69003,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:00 - 12:00,14:00 - 17:00","08:00 - 12:00,14:00 - 17:00","08:00 - 12:00,14:00 - 17:00","08:00 - 12:00,14:00 - 17:00","08:00 - 12:00,00:00 - 00:00",,"45,7538747","4,8774161",Y,01-MAR-16 10.47.41.464153000 AM,BA26752C6E7B8E9B198AF897B6425FC5,
,FRMRS,24481,THE CARAMEL & CHOCOLAT,7196,16-11-2015,,,,,,,,,,3-2-2016,17-2-2016,,,33 AVENUE LOUIS LAJARRIGE,LA BAULE-ESCOUBLAC,,44500,,,PRET DU ROND POINT,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,15:00 - 19:00","10:00 - 12:30,15:00 - 19:00","10:00 - 12:30,15:00 - 19:00","10:00 - 12:30,15:00 - 19:00","10:00 - 12:30,15:00 - 19:00",,"47,2802364","-2,369591",Y,01-MAR-16 10.47.41.464153000 AM,75CE5FD1F68999635610C616CB3DD786,
,FRMRS,24490,EPICERIE FRUITS ET LEGUMES,6882,30-11-2012,,2-3-2016,2-4-2016,,,,,,,,,,16-8-2013,97 RUE DU GENERAL LECLERC,BOIS COLOMBES,,92270,,,ANGLE DE LA RUE DU GAL LECLERC  ET GAMBETTA   STORE ROUGE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","08:00 - 23:00,00:00 - 00:00","08:00 - 23:00,00:00 - 00:00","08:00 - 23:00,00:00 - 00:00","08:00 - 23:00,00:00 - 00:00","08:00 - 23:00,00:00 - 00:00","08:00 - 23:00,00:00 - 00:00","08:00 - 23:00,00:00 - 00:00",,"48,917103","2,2654867",Y,01-MAR-16 10.47.41.464153000 AM,3193ADE3CD2A0C34011593C2056F8693,
,FRMRS,24503,TABAC PRESSE DE L HORLOGE,7188,9-3-2010,,,,,,,,,,,,17-8-2013,16-8-2013,2 RUE FRESQUE,REDESSAN,,30129,,,EN FACE DE LA SALLE DES FETES,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:30,00:00 - 00:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:00 - 19:00","06:30 - 12:30,15:30 - 19:00",,"43,8317545","4,4965522",Y,01-MAR-16 10.47.41.464153000 AM,884E6DD4B4A353578F2904C217B43779,
,FRMRS,24511,SNACK BAR DU PARC,6378,23-1-2015,,,,,,,,,,18-7-2015,24-12-2015,31-12-2015,,4 AVENUE CHARLES DE GAULLE,MILLAU,,12100,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","06:30 - 12:00,00:00 - 00:00","06:30 - 19:45,00:00 - 00:00","06:30 - 19:45,00:00 - 00:00","06:30 - 19:45,00:00 - 00:00","06:30 - 19:45,00:00 - 00:00","06:30 - 19:45,00:00 - 00:00","06:30 - 19:45,00:00 - 00:00",,"44,1155833","3,0680998",Y,01-MAR-16 10.47.41.464153000 AM,86A800A3306E3D8E3320A0DD9CB01BBE,
,FRMRS,24538,CALAIS VINS,6629,21-5-2012,,,,,,,,,,,,,16-8-2013,RUE GUTENBERG ZONE CURIE,CALAIS,,62100,,,ZONE CURIE SORTIE 44           PROCHE MC DONALD'S,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","10:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"50,9384192","1,8640075",Y,01-MAR-16 10.47.41.464153000 AM,FC1B73C04FC43BD6AB0FBDAE3E4BF22C,
,FRMRS,24554,CHANTEMUR,6378,20-12-2012,,,,,,,,,,,,,16-8-2013,12 RUE FREDERIC BASTIAT,LIMOGES,,87280,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00",,"45,8831","1,2895831",Y,01-MAR-16 10.47.41.464153000 AM,612DAAF45A5DB389577C778991CA1A16,ZI NORD
,FRMRS,24562,PRESSE DESIREE,3018,6-9-2012,,,,,,,,,,23-1-2016,3-8-2013,10-8-2013,17-8-2013,36 AVENUE DE LA BORNALA,NICE,,6200,,,LE SOPHIA FACE PARKING GRATUIT,"Sun,Mon,Tue,Wed,Fri,Sat","08:30 - 12:30,00:00 - 00:00","08:30 - 13:00,15:00 - 19:00","08:30 - 13:00,15:00 - 19:00","08:30 - 13:00,15:00 - 19:00","08:30 - 12:30,00:00 - 00:00","08:30 - 13:00,15:00 - 19:00","08:30 - 13:00,15:00 - 19:00",,"43,69512","7,236977",Y,01-MAR-16 10.47.41.464153000 AM,1CCD70D24CCB6CAE367443C81F4B1DAD,
,FRMRS,24589,AUX PLAISIRS VAPOREUX,6882,9-1-2015,,19-1-2016,25-1-2016,2-3-2016,2-4-2016,,,,,,,,,15 AVENUE ANDRE RENE GUIBERT,LA CELLE SAINT CLOUD,,78170,,,VERS LE MONOPRIX,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","11:00 - 15:00,00:00 - 00:00","00:00 - 00:00,16:00 - 20:00","10:00 - 13:00,16:00 - 20:00","10:00 - 13:00,16:00 - 20:00","00:00 - 00:00,16:00 - 20:00","10:00 - 13:00,16:00 - 20:00","10:00 - 18:00,00:00 - 00:00",,"48,8460027","2,1319527",Y,01-MAR-16 10.47.41.464153000 AM,F79EBC20623C3765BB7C3EFEE12E1A0E,
,FRMRS,29386,TERRE DE LUNE,7374,23-5-1995,,,,,,,,,,25-3-2016,,,26-12-2016,20 RUE DES FUSILIERS MARINS,ESCHAU,,67114,,,ENTREE RUE PRINCIPALE A GAUCHE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00","10:00 - 19:00,00:00 - 00:00","09:00 - 18:00,00:00 - 00:00",,"48,489376","7,729673",Y,01-MAR-16 10.47.42.613873000 AM,3EE02E78B928C2AC0A3C0395AE5E35F8,
,FRMRS,29394,SAP BOUTIQUE (SIMPLE A PORTER),6483,16-4-2013,,15-12-2015,11-1-2016,,,,,,,,,,,RN 568 C COMMERCIAL CARREFOUR,CHATEAUNEUF LES MARTIGUES,,13220,,,DANS CARREFOUR,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00",,"43,38296","5,164636",Y,01-MAR-16 10.47.42.613873000 AM,711BDA3DB47DEFAFB1419DCF7E56979D,
,FRMRS,29483,EIRL CILON,7153,7-11-2014,,22-12-2015,4-1-2016,,,,,,,26-9-2015,3-12-2015,,,651 RUE DU 11 NOVEMBRE 1918,CRAPONNE,,69290,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,00:00 - 00:00","09:30 - 12:00,15:00 - 19:00","09:30 - 12:00,15:00 - 19:00",,"45,7429654","4,7265519",Y,01-MAR-16 10.47.42.613873000 AM,CD90B9C5B26D22BCF3BAD262DE15CEE6,
,FRMRS,29491,ATTRACTIFS COIFFURE,6882,15-9-2015,,,,,,,,,,25-12-2015,1-1-2016,,,19 AV DE LA REPUBLIQUE,SARTROUVILLE,,78500,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 18:30","09:00 - 12:00,14:00 - 18:30","09:00 - 12:00,14:00 - 18:30","09:00 - 12:00,14:00 - 18:30","09:00 - 12:00,14:00 - 17:30",,"48,9367386","2,1554937",Y,01-MAR-16 10.47.42.613873000 AM,EA003A5D54F065555DB7DDEE6461EE3D,
,FRMRS,29505,POINT CHAUD A LA NOUE,2542,11-6-2015,,,,,,,,,,,,,,5 ALLEE DE LA NOUE BROSSARD,CHELLES,,77500,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","07:00 - 13:30,15:00 - 19:00","07:00 - 13:30,15:00 - 19:00","07:00 - 13:30,15:00 - 19:00","07:00 - 13:30,15:00 - 19:00","09:30 - 17:30,00:00 - 00:00",,"48,8853429","2,57775",Y,01-MAR-16 10.47.42.613873000 AM,03E4AC86CC0AE51553016DADCC488941,
,FRMRS,29513,LAINES ET SOI,3018,20-8-2014,,,,,,,,,,30-12-2014,4-4-2015,,,"16,AVENUE DU GENERAL LECLERC",VENCE,,6140,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,14:30 - 18:30","09:30 - 12:30,14:30 - 18:30","09:30 - 12:30,14:30 - 18:30","09:30 - 12:30,14:30 - 18:30","09:30 - 12:30,14:30 - 17:30",,"43,7225004","7,1152092",Y,01-MAR-16 10.47.42.613873000 AM,A3BC61258B413B3B2C1ADDCF033B0649,
,FRMRS,29556,TITI INTERNATIONAL-DEPOT VENTE,7170,10-12-2010,,25-12-2015,5-1-2016,,,,,,,3-4-2015,24-12-2014,,16-8-2013,10 RUE ROBERT SCHUMAN,STIRING-WENDEL,,57350,,,,"Sun,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,14:00 - 18:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:00,14:00 - 18:00",,"49,19415","6,925466",Y,01-MAR-16 10.47.42.613873000 AM,E7309B9796B6D8F314AA14FDF3A834FB,ZI DU HEID
